 ","Kinema Junpo Awards
 ","Las Vegas Film Critics Society Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","Motion Picture Sound Editors, USA
 ","MTV Movie + TV Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Online Film Critics Society Awards
 ","PGA Awards
 ","Russian Guild of Film Critics
 ","San Diego Film Critics Society Awards
 ","Satellite Awards
 ","Southeastern Film Critics Association Awards
 ","Teen Choice Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0120338/?ref_=adv_li_i,Titanic ,(1997),James Cameron,"
USA","$200,000,000
            (estimated)"," $659,325,379, 10 December 2017","Titanic 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Screen Actors Guild Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Amanda Awards, Norway
 ","American Cinema Editors, USA
 ","American Society of Cinematographers, USA
 ","Annie Awards
 ","Art Directors Guild
 ","ASCAP Film and Television Music Awards
 ","ASCAP Film and Television Music Awards
 ","Awards Circuit Community Awards
 ","Awards of the Japanese Academy
 ","Blockbuster Entertainment Awards
 ","Blockbuster Entertainment Awards
 ","Blue Ribbon Awards
 ","BMI Film & TV Awards
 ","Bogey Awards, Germany
 ","Brit Awards
 ","British Society of Cinematographers
 ","Broadcast Film Critics Association Awards
 ","Casting Society of America, USA
 ","Chicago Film Critics Association Awards
 ","Cinema Audio Society, USA
 ","Czech Lions
 ","César Awards, France
 ","Dallas-Fort Worth Film Critics Association Awards
 ","Directors Guild of America, USA
 ","Empire Awards, UK
 ","European Film Awards
 ","Florida Film Critics Circle Awards
 ","Golden Camera, Germany
 ","Golden Screen, Germany
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Grammy Awards
 ","Hochi Film Awards
 ","Hollywood Film Awards
 ","International Monitor Awards
 ","Jupiter Award
 ","Kansas City Film Critics Circle Awards
 ","Kids' Choice Awards, USA
 ","Las Vegas Film Critics Society Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","Mexican Cinema Journalists
 ","Motion Picture Sound Editors, USA
 ","MTV Movie + TV Awards
 ","MTV Video Music Awards (VMA)
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Online Film & Television Association
 ","Online Film Critics Society Awards
 ","People's Choice Awards, USA
 ","PGA Awards
 ","Publicists Guild of America
 ","Russian Guild of Film Critics
 ","Satellite Awards
 ","Satellite Awards
 ","Society of Texas Film Critics Awards
 ","Southeastern Film Critics Association Awards
 ","Toronto Film Critics Association Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0116209/?ref_=adv_li_i,The English Patient ,(1996),Anthony Minghella,"
USA
|
UK","$27,000,000
            (estimated)"," $78,651,430, 7 September 1997","The English Patient 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Screen Actors Guild Awards
 ","20/20 Awards
 ","American Cinema Editors, USA
 ","American Society of Cinematographers, USA
 ","Art Directors Guild
 ","Australian Film Institute
 ","Awards Circuit Community Awards
 ","Awards of the Japanese Academy
 ","Berlin International Film Festival
 ","Boston Society of Film Critics Awards
 ","British Society of Cinematographers
 ","Broadcast Film Critics Association Awards
 ","Cabourg Romantic Film Festival
 ","Casting Society of America, USA
 ","Chicago Film Critics Association Awards
 ","Chlotrudis Awards
 ","Cinema Audio Society, USA
 ","Czech Lions
 ","César Awards, France
 ","Dallas-Fort Worth Film Critics Association Awards
 ","Directors Guild of America, USA
 ","Empire Awards, UK
 ","European Film Awards
 ","Florida Film Critics Circle Awards
 ","Golden Screen, Germany
 ","Goya Awards
 ","Grammy Awards
 ","Guild of German Art House Cinemas
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","Motion Picture Sound Editors, USA
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","Nikkan Sports Film Awards
 ","Online Film & Television Association
 ","PGA Awards
 ","Satellite Awards
 ","Society of Texas Film Critics Awards
 ","Southeastern Film Critics Association Awards
 ","USC Scripter Award
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0112573/?ref_=adv_li_i,Braveheart ,(1995),Mel Gibson,"
USA","$72,000,000
            (estimated)"," $75,600,000","Braveheart 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","American Cinema Editors, USA
 ","American Cinema Foundation, USA
 ","American Society of Cinematographers, USA
 ","Awards Circuit Community Awards
 ","Broadcast Film Critics Association Awards
 ","Camerimage
 ","Cinema Audio Society, USA
 ","Cinema Writers Circle Awards, Spain
 ","Dallas-Fort Worth Film Critics Association Awards
 ","Directors Guild of America, USA
 ","Empire Awards, UK
 ","Flaiano International Prizes
 ","International Film Music Critics Award (IFMCA)
 ","Jupiter Award
 ","Motion Picture Sound Editors, USA
 ","Motion Picture Sound Editors, USA
 ","MTV Movie + TV Awards
 ","National Board of Review, USA
 ","Publicists Guild of America
 ","Southeastern Film Critics Association Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0109830/?ref_=adv_li_i,Forrest Gump ,(1994),Robert Zemeckis,"
USA","$55,000,000
            (estimated)"," $330,252,182","Forrest Gump 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Screen Actors Guild Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Amanda Awards, Norway
 ","American Cinema Editors, USA
 ","American Comedy Awards, USA
 ","American Society of Cinematographers, USA
 ","Awards Circuit Community Awards
 ","Awards of the Japanese Academy
 ","BMI Film & TV Awards
 ","Casting Society of America, USA
 ","Chicago Film Critics Association Awards
 ","Chlotrudis Awards
 ","Cinema Audio Society, USA
 ","Czech Lions
 ","Dallas-Fort Worth Film Critics Association Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Golden Screen, Germany
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Guldbagge Awards
 ","Heartland Film Festival
 ","Humanitas Prize
 ","Jupiter Award
 ","Kansas City Film Critics Circle Awards
 ","Kids' Choice Awards, USA
 ","Motion Picture Sound Editors, USA
 ","MTV Movie + TV Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Online Film & Television Association
 ","People's Choice Awards, USA
 ","PGA Awards
 ","Publicists Guild of America
 ","Southeastern Film Critics Association Awards
 ","USC Scripter Award
 ","Writers Guild of America, USA
 ","Young Artist Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0108052/?ref_=adv_li_i,Schindler's List ,(1993),Steven Spielberg,"
USA","$22,000,000
            (estimated)"," $96,067,179","Schindler's List 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","20/20 Awards
 ","Amanda Awards, Norway
 ","American Cinema Editors, USA
 ","American Society of Cinematographers, USA
 ","Australian Film Institute
 ","Awards Circuit Community Awards
 ","Awards of the Japanese Academy
 ","BMI Film & TV Awards
 ","Boston Society of Film Critics Awards
 ","British Society of Cinematographers
 ","Chicago Film Critics Association Awards
 ","Cinema Audio Society, USA
 ","Cinema Writers Circle Awards, Spain
 ","César Awards, France
 ","Dallas-Fort Worth Film Critics Association Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Evening Standard British Film Awards
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Guldbagge Awards
 ","Heartland Film
 ","Heartland Film Festival
 ","Hochi Film Awards
 ","Humanitas Prize
 ","Italian National Syndicate of Film Journalists
 ","Jupiter Award
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","London Critics Circle Film Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","Motion Picture Sound Editors, USA
 ","MTV Movie + TV Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Nikkan Sports Film Awards
 ","Online Film & Television Association
 ","PEN Center USA West Literary Awards
 ","PGA Awards
 ","Political Film Society, USA
 ","Publicists Guild of America
 ","Southeastern Film Critics Association Awards
 ","USC Scripter Award
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0105695/?ref_=adv_li_i,Unforgiven ,(1992),Clint Eastwood,"
USA","$14,400,000
            (estimated)"," $101,157,447","Unforgiven 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","20/20 Awards
 ","American Cinema Editors, USA
 ","Awards Circuit Community Awards
 ","Awards of the Japanese Academy
 ","BMI Film & TV Awards
 ","Boston Society of Film Critics Awards
 ","Chicago Film Critics Association Awards
 ","Dallas-Fort Worth Film Critics Association Awards
 ","Directors Guild of America, USA
 ","Edgar Allan Poe Awards
 ","Empire Awards, UK
 ","Fotogramas de Plata
 ","Hochi Film Awards
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Nikkan Sports Film Awards
 ","Online Film & Television Association
 ","PGA Awards
 ","Sant Jordi Awards
 ","Western Heritage Awards
 ","Western Writers of America
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0102926/?ref_=adv_li_i,The Silence of the Lambs ,(1991),Jonathan Demme,"
USA","$19,000,000
            (estimated)"," $130,742,922","The Silence of the Lambs 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","20/20 Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","American Cinema Editors, USA
 ","Amsterdam Fantastic Film Festival
 ","ASCAP Film and Television Music Awards
 ","Awards of the Japanese Academy
 ","Berlin International Film Festival
 ","Blue Ribbon Awards
 ","Boston Society of Film Critics Awards
 ","Casting Society of America, USA
 ","Chicago Film Critics Association Awards
 ","César Awards, France
 ","Dallas-Fort Worth Film Critics Association Awards
 ","Directors Guild of America, USA
 ","Edgar Allan Poe Awards
 ","Fangoria Chainsaw Awards
 ","Golden Screen, Germany
 ","Hochi Film Awards
 ","Italian National Syndicate of Film Journalists
 ","Jupiter Award
 ","Kansas City Film Critics Circle Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","People's Choice Awards, USA
 ","PGA Awards
 ","Sant Jordi Awards
 ","Sant Jordi Awards
 ","Satellite Awards
 ","USC Scripter Award
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0099348/?ref_=adv_li_i,Dances with Wolves ,(1990),Kevin Costner,"
USA
|
UK","$22,000,000
            (estimated)"," $184,208,848","Dances with Wolves 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","20/20 Awards
 ","American Cinema Editors, USA
 ","American Indian Film Festival
 ","American Society of Cinematographers, USA
 ","Awards of the Japanese Academy
 ","Berlin International Film Festival
 ","BMI Film & TV Awards
 ","British Society of Cinematographers
 ","Casting Society of America, USA
 ","Chicago Film Critics Association Awards
 ","César Awards, France
 ","Dallas-Fort Worth Film Critics Association Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Environmental Media Awards, USA
 ","Film Independent Spirit Awards
 ","Golden Camera, Germany
 ","Golden Screen, Germany
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Guild of German Art House Cinemas
 ","International Film Music Critics Award (IFMCA)
 ","Italian National Syndicate of Film Journalists
 ","Jupiter Award
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","Mainichi Film Concours
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Nikkan Sports Film Awards
 ","PGA Awards
 ","Political Film Society, USA
 ","Robert Festival
 ","USC Scripter Award
 ","Western Heritage Awards
 ","Western Writers of America
 ","Writers Guild of America, USA
 ","Yoga Awards
 ","Young Artist Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0097239/?ref_=adv_li_i,Driving Miss Daisy ,(1989),Bruce Beresford,"
USA","$7,500,000
            (estimated)"," $106,593,296","Driving Miss Daisy 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","20/20 Awards
 ","American Comedy Awards, USA
 ","Berlin International Film Festival
 ","BMI Film & TV Awards
 ","Boston Society of Film Critics Awards
 ","David di Donatello Awards
 ","Grammy Awards
 ","Image Awards
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","PGA Awards
 ","Political Film Society, USA
 ","Retirement Research Foundation, USA
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0095953/?ref_=adv_li_i,Rain Man ,(1988),Barry Levinson,"
USA","$25,000,000
            (estimated)"," $172,825,435","Rain Man 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","American Society of Cinematographers, USA
 ","Awards of the Japanese Academy
 ","Berlin International Film Festival
 ","BMI Film & TV Awards
 ","Chicago Film Critics Association Awards
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Golden Screen, Germany
 ","Golden Screen, Germany
 ","Heartland Film
 ","Italian National Syndicate of Film Journalists
 ","Jupiter Award
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","Mainichi Film Concours
 ","MTV Video Music Awards (VMA)
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Nikkan Sports Film Awards
 ","People's Choice Awards, USA
 ","Writers Guild of America, USA
 ","Yoga Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0093389/?ref_=adv_li_i,The Last Emperor ,(1987),Bernardo Bertolucci,"
UK
|
Italy
|
China
|
France
|
USA","£23,000,000
            (estimated)"," $43,984,230","The Last Emperor 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","American Society of Cinematographers, USA
 ","Awards of the Japanese Academy
 ","Boston Society of Film Critics Awards
 ","British Society of Cinematographers
 ","Casting Society of America, USA
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","European Film Awards
 ","Golden Ciak Awards
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Guild of German Art House Cinemas
 ","Hochi Film Awards
 ","Italian National Syndicate of Film Journalists
 ","Joseph Plateau Awards
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Nikkan Sports Film Awards
 ","Sant Jordi Awards
 ","SESC Film Festival, Brazil
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0091763/?ref_=adv_li_i,Platoon ,(1986),Oliver Stone,"
USA","$6,000,000
            (estimated)"," $138,530,565","Platoon 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","ASCAP Film and Television Music Awards
 ","Awards of the Japanese Academy
 ","Berlin International Film Festival
 ","Boston Society of Film Critics Awards
 ","Casting Society of America, USA
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Film Independent Spirit Awards
 ","Kansas City Film Critics Circle Awards
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Political Film Society, USA
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0089755/?ref_=adv_li_i,Out of Africa ,(1985),Sydney Pollack,"
USA
|
UK","$31,000,000
            (estimated)"," $87,100,000","Out of Africa 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Awards of the Japanese Academy
 ","BMI Film & TV Awards
 ","British Society of Cinematographers
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Golden Screen, Germany
 ","Guild of German Art House Cinemas
 ","Italian National Syndicate of Film Journalists
 ","Joseph Plateau Awards
 ","Kansas City Film Critics Circle Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Sant Jordi Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0086879/?ref_=adv_li_i,Amadeus ,(1984),Milos Forman,"
USA
|
France
|
Czechoslovakia","$18,000,000
            (estimated)"," $51,973,029","Amadeus 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Amanda Awards, Norway
 ","American Cinema Editors, USA
 ","Awards of the Japanese Academy
 ","British Society of Cinematographers
 ","Casting Society of America, USA
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Golden Screen, Germany
 ","Guild of German Art House Cinemas
 ","Italian National Syndicate of Film Journalists
 ","Joseph Plateau Awards
 ","Jussi Awards
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","Online Film & Television Association
 ","Robert Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0086425/?ref_=adv_li_i,Terms of Endearment ,(1983),James L. Brooks,"
USA","$8,000,000
            (estimated)"," $108,423,489","Terms of Endearment 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Awards of the Japanese Academy
 ","Boston Society of Film Critics Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Kansas City Film Critics Circle Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0083987/?ref_=adv_li_i,Gandhi ,(1982),Richard Attenborough,"
UK
|
India
|
USA","$22,000,000
            (estimated)"," $52,767,889","Gandhi 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Awards of the Japanese Academy
 ","British Society of Cinematographers
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Evening Standard British Film Awards
 ","Grammy Awards
 ","Guild of German Art House Cinemas
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0082158/?ref_=adv_li_i,Chariots of Fire ,(1981),Hugh Hudson,"
UK","$5,500,000
            (estimated)"," $58,972,904","Chariots of Fire 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Awards of the Japanese Academy
 ","British Society of Cinematographers
 ","Cannes Film Festival
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","Guild of German Art House Cinemas
 ","London Critics Circle Film Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","New York Film Critics Circle Awards
 ","Toronto International Film Festival
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0081283/?ref_=adv_li_i,Ordinary People ,(1980),Robert Redford,"
USA","$6,000,000
            (estimated)"," $54,800,000","Ordinary People 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Awards of the Japanese Academy
 ","Directors Guild of America, USA
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0079417/?ref_=adv_li_i,Kramer vs. Kramer ,(1979),Robert Benton,"
USA","$8,000,000
            (estimated)"," $106,260,000","Kramer vs. Kramer 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Awards of the Japanese Academy
 ","Blue Ribbon Awards
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Fotogramas de Plata
 ","Hochi Film Awards
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","Korean Association of Film Critics Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Writers Guild of America, USA
 ","Young Artist Awards
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0077416/?ref_=adv_li_i,The Deer Hunter ,(1978),Michael Cimino,"
USA
|
UK","$15,000,000
            (estimated)"," $48,979,328, 31 December 1980","The Deer Hunter 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","American Movie Awards
 ","Awards of the Japanese Academy
 ","Blue Ribbon Awards
 ","Directors Guild of America, USA
 ","Hochi Film Awards
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0075686/?ref_=adv_li_i,Annie Hall ,(1977),Woody Allen,"
USA","$4,000,000
            (estimated)"," $39,200,000","Annie Hall 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Bodil Awards
 ","Cinema Writers Circle Awards, Spain
 ","César Awards, France
 ","Directors Guild of America, USA
 ","Guild of German Art House Cinemas
 ","Kansas City Film Critics Circle Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0075148/?ref_=adv_li_i,Rocky ,(1976),John G. Avildsen,"
USA","$960,000
            (estimated)"," $117,235,247","Rocky 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","ASCAP Film and Television Music Awards
 ","Awards of the Japanese Academy
 ","Blue Ribbon Awards
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Grammy Awards
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Satellite Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0073486/?ref_=adv_li_i,One Flew Over the Cuckoo's Nest ,(1975),Milos Forman,"
USA","$4,400,000
            (estimated)"," $112,000,000","One Flew Over the Cuckoo's Nest 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","American Cinema Editors, USA
 ","Bodil Awards
 ","Chicago International Film Festival
 ","César Awards, France
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Italian National Syndicate of Film Journalists
 ","Kansas City Film Critics Circle Awards
 ","Kinema Junpo Awards
 ","Los Angeles Film Critics Association Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","People's Choice Awards, USA
 ","Sant Jordi Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0071562/?ref_=adv_li_i,The Godfather: Part II ,(1974),Francis Ford Coppola,"
USA","$13,000,000
            (estimated)"," $57,300,000","The Godfather: Part II 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","Directors Guild of America, USA
 ","Golden Schmoes Awards
 ","Kansas City Film Critics Circle Awards
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Online Film Critics Society Awards
 ","Satellite Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0070735/?ref_=adv_li_i,The Sting ,(1973),George Roy Hill,"
USA","$5,500,000
            (estimated)"," $159,600,000","The Sting 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","American Cinema Editors, USA
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","Edgar Allan Poe Awards
 ","Golden Screen, Germany
 ","Kinema Junpo Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","Online Film & Television Association
 ","People's Choice Awards, USA
 ","PGA Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0068646/?ref_=adv_li_i,The Godfather ,(1972),Francis Ford Coppola,"
USA","$6,000,000
            (estimated)"," $134,966,411, 11 May 1997","The Godfather 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
 ","Academy of Science Fiction, Fantasy & Horror Films, USA
 ","American Cinema Editors, USA
 ","David di Donatello Awards
 ","Directors Guild of America, USA
 ","DVD Exclusive Awards
 ","Golden Schmoes Awards
 ","Golden Screen, Germany
 ","Grammy Awards
 ","Kansas City Film Critics Circle Awards
 ","Las Vegas Film Critics Society Awards
 ","National Board of Review, USA
 ","National Film Preservation Board, USA
 ","National Society of Film Critics Awards, USA
 ","New York Film Critics Circle Awards
 ","Online Film & Television Association
 ","Online Film Critics Society Awards
 ","Satellite Awards
 ","Writers Guild of America, USA
 ",User L,Recently Vi,IMDb Everyw,Follow IMD
http://www.imdb.com/title/tt0067116/?ref_=adv_li_i,The French Connection ,(1971),William Friedkin,"
USA","$1,800,000
            (estimated)"," $51,700,000, 31 December 1973","The French Connection 
             (1","Academy Awards, USA
 ","Golden Globes, USA
 ","BAFTA Awards
